row_index_first,strand,ctcfloc,ctcfloc_next,deltactcfloc,Rad21,ctcf,ratio_first,Rad21_next,ctcf_next,ratio_second
138,left,28922,28961.0,39.0,182.02347053240143,2882.766156074622,0.0631419479338752,466.2051025397648,3867.175492971719,0.1205544210204722
183,left,28961,29067.0,106.0,466.2051025397648,3867.175492971719,0.1205544210204722,10.270463370437485,553.7896408562763,0.0185457845592004
121,left,29067,29094.0,27.0,10.270463370437485,553.7896408562763,0.0185457845592004,269.35723339181794,3064.9663188355858,0.0878826079544488
71,right,29109,29134.0,25.0,923.9666733780118,4459.543513719787,0.2071886215563158,422.883784431597,4756.678096230468,0.0889031748368089
91,right,29429,29447.0,18.0,344.9900614567454,3166.4851213905345,0.1089504760740028,411.37036461778894,3198.5060172223552,0.1286132845781015
108,right,29447,29529.0,82.0,411.37036461778894,3198.5060172223552,0.1286132845781015,67.38216891496727,1219.8531438878604,0.0552379351994863
52,right,29529,29649.0,120.0,67.38216891496727,1219.8531438878604,0.0552379351994863,16.07271262979262,1007.5687535794788,0.0159519760539346
166,left,29651,29769.0,118.0,466.40333266219886,4573.709087429067,0.1019748575492302,465.39075176652193,3250.89978006763,0.1431575204563335
136,left,545,873.0,328.0,721.6540819359354,4600.098541623165,0.156877961505863,294.8378404809158,3397.0193345873035,0.0867931004922393
210,left,873,938.0,65.0,294.8378404809158,3397.0193345873035,0.0867931004922393,700.0845015867537,4650.550072827806,0.1505379988653818
155,left,938,1009.0,71.0,700.0845015867537,4650.550072827806,0.1505379988653818,27.286108474511277,397.4124592259658,0.0686594188004473
80,right,1495,1526.0,31.0,276.6971054927566,3028.537098432764,0.0913632874551691,623.5569591854345,4397.118002972351,0.1418103764247228
21,right,1526,1530.0,4.0,623.5569591854345,4397.118002972351,0.1418103764247228,30.63459027238473,1736.885691776505,0.0176376548079288
79,right,2128,2228.0,100.0,500.0435201963548,3287.045563841195,0.1521255213791472,165.5435825159874,3103.2742875239624,0.0533448116982502
227,left,2433,2482.0,49.0,74.0523446563312,1167.8182571308898,0.0634108468540849,20.36948447282385,856.2208732949641,0.0237899882006341
148,left,2482,2589.0,107.0,20.36948447282385,856.2208732949641,0.0237899882006341,20.053387791104598,573.2812017145719,0.0349800198072583
9,right,2704,2737.0,33.0,934.18891861056,4131.6766398963,0.2261040734867399,269.6518997900308,2980.0339418274984,0.0904861840683154
57,right,2765,2819.0,54.0,497.0164926510772,4389.437275507133,0.1132301161755761,19.86051523954708,435.12043210136,0.0456437201618714
196,left,3236,3238.0,2.0,84.7246258425135,3065.6212261686755,0.0276370169671612,251.4147285260928,3511.639850910793,0.0715946791812619
181,left,3238,3247.0,9.0,251.4147285260928,3511.639850910793,0.0715946791812619,490.3570320514664,3955.640291830548,0.1239640098378471
186,left,3391,3434.0,43.0,277.2703655765525,3183.808039766052,0.0870876516779342,553.7638833759984,3053.4767165007747,0.1813552009037753
201,left,3434,3700.0,266.0,553.7638833759984,3053.4767165007747,0.1813552009037753,9.900790979952252,757.4630346058487,0.013070988982458
37,right,3745,3814.0,69.0,173.07632716848354,2207.799232649608,0.0783931458118918,29.107682572554435,490.737329437624,0.0593141805737731
168,left,4038,4063.0,25.0,10.56512976865035,632.9024466928895,0.016693140979082,35.30639207677779,981.1233794697788,0.0359856801046349
162,left,4063,4107.0,44.0,35.30639207677779,981.1233794697788,0.0359856801046349,516.0305116921219,3751.798104089973,0.1375421857401063
133,left,4107,4169.0,62.0,516.0305116921219,3751.798104089973,0.1375421857401063,82.92983959885332,1788.16615932066,0.046377032227452
175,left,4169,4223.0,54.0,82.92983959885332,1788.16615932066,0.046377032227452,76.83828151216191,360.8185401331916,0.2129554692056512
107,right,4838,4971.0,133.0,48.97355538297811,1293.9373449701093,0.0378484751007085,343.1899176422086,3072.147028680577,0.1117101214356923
111,right,5072,5275.0,203.0,212.5991275251436,2808.202649925505,0.0757064763580304,100.159787537991,1551.231486992371,0.0645679180559874
113,right,5275,5449.0,174.0,100.159787537991,1551.231486992371,0.0645679180559874,818.6475450858574,3928.9129925614193,0.2083648954903803
13,right,5449,5483.0,34.0,818.6475450858574,3928.9129925614193,0.2083648954903803,9.166803769858392,341.1435159278908,0.0268708134314826
128,left,5574,5714.0,140.0,530.1316382393265,4413.559241870044,0.1201143134570699,212.70092137179893,2401.6387486114045,0.0885649107280517
221,left,5714,5735.0,21.0,212.70092137179893,2401.6387486114045,0.0885649107280517,12.268837307408369,301.7013781904651,0.0406654997103228
146,left,5735,5757.0,22.0,12.268837307408369,301.7013781904651,0.0406654997103228,384.7753827863587,2764.911836636656,0.139163707749327
197,left,5865,5916.0,51.0,381.89836722562586,2701.843592187829,0.1413473260738909,35.161737663109655,1034.491098364504,0.0339894057268343
44,right,6068,6172.0,104.0,262.79956663886253,2244.262238111113,0.11709842200083,208.82739762801893,2310.1587769912003,0.0903952575502192
102,right,6172,6222.0,50.0,208.82739762801893,2310.1587769912003,0.0903952575502192,687.7353007161964,4144.004115251047,0.1659591259055815
205,left,6234,6383.0,149.0,195.6531308424656,2775.328269268206,0.0704972932423792,297.0773051073336,3145.757042425583,0.0944374600774215
164,left,6383,6405.0,22.0,297.0773051073336,3145.757042425583,0.0944374600774215,178.1392316468682,2247.868665838321,0.079248060331155
212,left,6405,6531.0,126.0,178.1392316468682,2247.868665838321,0.079248060331155,644.8479458490331,4269.873399125496,0.1510227319576039
43,right,6893,6963.0,70.0,798.3477090344293,4431.931673908101,0.1801353828928598,672.7287446908467,5020.620370400308,0.133993151256168
112,right,6963,7112.0,149.0,672.7287446908467,5020.620370400308,0.133993151256168,15.022628737979502,1099.774430912527,0.0136597363202148
42,right,7150,7187.0,37.0,36.28146997631854,2648.8662668508096,0.013696980640496,134.85541653483668,1841.4187565418067,0.0732345187946797
75,right,7187,7250.0,63.0,134.85541653483668,1841.4187565418067,0.0732345187946797,536.9839713904948,3739.021894896968,0.1436161612541966
194,left,7560,7613.0,53.0,6.418369910163853,348.36604842825824,0.0184242119435058,185.89163670530485,1845.9654695209208,0.1007015785368666
73,right,7615,7730.0,115.0,67.88578057736743,858.7903265158416,0.0790481430464915,372.8547875859292,3014.1979023748763,0.1236995046981348
97,right,8110,8718.0,608.0,72.18255242039866,1277.9760942837129,0.0564819269650391,236.90106902139,1949.1560858295425,0.1215403275005383
115,left,9089,9625.0,536.0,74.0523446563312,1268.3846587934902,0.0583831916784385,210.8257715649898,2665.1937048235286,0.0791033579223275
217,left,9625,9767.0,142.0,210.8257715649898,2665.1937048235286,0.0791033579223275,526.2902599208062,3431.01956347106,0.1533917980311293
109,right,10045,10602.0,557.0,33.43124226996865,675.9638473381291,0.0494571453808028,8.722125387100796,361.1671570801803,0.0241498298394957
114,left,10942,10948.0,6.0,409.5755783741287,3548.442026495046,0.1154240580277099,738.7018724652688,3367.639707909792,0.2193529998860128
163,left,11577,12048.0,471.0,848.2749120334418,4424.953546793493,0.1917025575665392,453.1272720299901,4042.5774411015454,0.1120887054439504
118,left,13076,13175.0,99.0,24.08763866118254,1087.283326288499,0.0221539667525363,426.26441165473005,2975.206590926829,0.143272206022487
211,left,13175,13177.0,2.0,426.26441165473005,2975.206590926829,0.143272206022487,34.46525344915197,838.0593838624018,0.0411250731306299
182,left,13177,13237.0,60.0,34.46525344915197,838.0593838624018,0.0411250731306299,13.254630348702314,421.809983726006,0.0314232257653533
166,left,13237,13469.0,232.0,13.254630348702314,421.809983726006,0.0314232257653533,255.09002214743867,3314.185109371542,0.0769691534205856
159,left,13469,13543.0,74.0,255.09002214743867,3314.185109371542,0.0769691534205856,538.3180065387676,3591.050281245839,0.1499054494864966
108,right,13547,13652.0,105.0,362.1128579783512,2480.2246202796014,0.1460000255692685,208.94526418730408,1938.655390550616,0.1077784454141483
222,left,13950,14103.0,153.0,13.54393917603858,549.3944849764648,0.0246524847744308,57.50816578939799,3104.7176709135083,0.0185228326324683
203,left,14103,14205.0,102.0,57.50816578939799,3104.7176709135083,0.0185228326324683,362.54682121935554,3911.883208956315,0.0926783346673794
160,left,14205,14287.0,82.0,362.54682121935554,3911.883208956315,0.0926783346673794,670.4303467847864,4082.656264504005,0.1642142525232248
126,left,14543,14620.0,77.0,383.5806444808775,3373.33791384534,0.1137095228161194,343.4470810442853,2737.01634690087,0.1254822907554685
169,left,15003,15033.0,30.0,141.46130142568146,3630.9235514563975,0.0389601431759531,209.37386985743183,3524.386275052027,0.0594071856820918
172,left,15033,15058.0,25.0,209.37386985743183,3524.386275052027,0.0594071856820918,767.9113488844786,4934.355415582433,0.1556254635528391
213,left,15058,15145.0,87.0,767.9113488844786,4934.355415582433,0.1556254635528391,347.98494357676344,2693.478751345144,0.1291953550414968
33,right,15242,15502.0,260.0,450.87173469094256,2617.7031342996247,0.1722394448718016,136.59126949885427,1289.8827038577865,0.1058943337175826
70,right,15502,15675.0,173.0,136.59126949885427,1289.8827038577865,0.1058943337175826,49.01641594999089,1069.968275659082,0.0458110927819776
5,right,15675,15690.0,15.0,49.01641594999089,1069.968275659082,0.0458110927819776,32.86869732792591,946.8287932573094,0.0347145097001644
84,right,15690,15737.0,47.0,32.86869732792591,946.8287932573094,0.0347145097001644,557.8999280927317,3431.98119006072,0.1625591450525581
76,right,15737,15914.0,177.0,557.8999280927317,3431.98119006072,0.1625591450525581,118.9005704643292,1394.832965267895,0.0852435907560393
25,right,15914,15978.0,64.0,118.9005704643292,1394.832965267895,0.0852435907560393,467.6355739638163,3690.791805768461,0.1267033196597362
64,right,15978,16178.0,200.0,467.6355739638163,3690.791805768461,0.1267033196597362,27.24860547837509,992.2174645059926,0.0274623320523204
4,right,16178,16232.0,54.0,27.24860547837509,992.2174645059926,0.0274623320523204,376.1282633915303,2805.5979066657533,0.134063495876546
92,right,16550,16560.0,10.0,5.620091849550819,612.8456790160011,0.0091704845803507,168.47953135636286,1776.0017636790185,0.0948645067825578
106,right,16560,16678.0,118.0,168.47953135636286,1776.0017636790185,0.0948645067825578,90.48401453485586,1967.8813512121783,0.0459804217765056
93,right,16678,16794.0,116.0,90.48401453485586,1967.8813512121783,0.0459804217765056,175.7658277485355,2391.0959973005565,0.0735084780983145
179,left,18902,18937.0,35.0,271.08237121408234,2951.033233587865,0.0918601553275293,395.98877863107737,3058.014225607459,0.1294921309767341
129,left,18937,19091.0,154.0,395.98877863107737,3058.014225607459,0.1294921309767341,313.05893903222403,2744.72999841303,0.1140581912294582
47,right,19174,19299.0,125.0,192.43858831650704,2060.2293186617417,0.0934063924697028,944.7058302413208,4612.338387153976,0.2048214486761123
18,right,20040,20135.0,95.0,539.0305634653552,3390.548821569037,0.1589803279151453,51.94700721948975,1051.4993180815395,0.049402796869395
58,right,20135,20150.0,15.0,51.94700721948975,1051.4993180815395,0.049402796869395,241.4764345500043,2966.730218872909,0.0813948073248613
101,right,20150,20408.0,258.0,241.4764345500043,2966.730218872909,0.0813948073248613,55.99733080219749,562.1173046285514,0.0996185855534205
139,left,20642,20692.0,50.0,7.345229671815227,325.46407464428563,0.0225684806528743,265.0711766905399,2629.9662480819293,0.1007888131202672
200,left,20692,20910.0,218.0,265.0711766905399,2629.9662480819293,0.1007888131202672,31.411438049491377,1085.50128938606,0.0289372646137132
98,right,22350,22442.0,92.0,34.23487790145828,612.6942843324463,0.0558759544146204,22.39464626417772,614.7922863206493,0.0364263618175873
59,right,22442,22494.0,52.0,22.39464626417772,614.7922863206493,0.0364263618175873,292.8769695400811,2453.3858888656887,0.119376642243382
91,right,22547,22634.0,87.0,48.20742274762467,1198.102588390983,0.040236473249228,364.2933893251263,2782.950470801134,0.1309018587097802
17,right,22701,22740.0,39.0,340.7361501807269,2486.5147018160246,0.1370336358485515,5.555800999031649,659.2733819717571,0.0084271580666814
198,left,22761,22868.0,107.0,430.6790500570465,3543.5944280981967,0.1215373426039013,634.5292643407063,3340.9124086406628,0.1899269381321137
149,left,22868,22975.0,107.0,634.5292643407063,3340.9124086406628,0.1899269381321137,66.39637587367332,1651.293235033036,0.0402087130650329
130,left,22975,23184.0,209.0,66.39637587367332,1651.293235033036,0.0402087130650329,490.7267044419517,2598.1923034849715,0.1888723570552252
67,right,23236,23449.0,213.0,10.463335921994997,300.82229492067967,0.0347824483047506,132.98026672802754,1119.5208373105331,0.1187831992904134
41,right,23449,23482.0,33.0,132.98026672802754,1119.5208373105331,0.1187831992904134,75.52567664739553,1299.7103816014646,0.0581096202019522
2,right,23482,23742.0,260.0,75.52567664739553,1299.7103816014646,0.0581096202019522,387.3470168071256,2673.5750589052304,0.1448797988733989
77,right,24042,24177.0,135.0,211.2704499477474,2287.599204914052,0.0923546613820777,611.6202912723752,3390.548821569037,0.1803897609087772
88,right,24177,24598.0,421.0,611.6202912723752,3390.548821569037,0.1803897609087772,95.27904046941066,2247.7733134636,0.0423881891909264
206,left,24656,24705.0,49.0,137.95209250151007,1325.450150142174,0.1040794272698318,9.215021907747769,303.3466481465142,0.0303778596666641
219,left,24705,24809.0,104.0,9.215021907747769,303.3466481465142,0.0303778596666641,17.66391118014209,1227.6125043612044,0.0143888328909891
223,left,24809,24896.0,87.0,17.66391118014209,1227.6125043612044,0.0143888328909891,41.75154984132463,577.7000020523312,0.0722720264722148
188,left,24896,24898.0,2.0,41.75154984132463,577.7000020523312,0.0722720264722148,132.38557636072522,1180.559311902916,0.1121380137583566
165,left,24898,24941.0,43.0,132.38557636072522,1180.559311902916,0.1121380137583566,88.28205290457427,556.8056715773203,0.1585509225408726
144,left,25468,25514.0,46.0,230.74522008417944,2795.1011979463765,0.0825534403740777,56.44200918495508,1521.8385560789004,0.0370880399629123
151,left,25514,25643.0,129.0,56.44200918495508,1521.8385560789004,0.0370880399629123,620.0370351195099,4589.706162138678,0.135092969618471
156,left,25643,25647.0,4.0,620.0370351195099,4589.706162138678,0.135092969618471,480.2472958073269,3628.946785585613,0.1323379272782111
215,left,26535,26577.0,42.0,469.3767844987105,3512.754185536637,0.1336207316843619,9.75613656628412,715.0580527539864,0.0136438384669736
199,left,26577,26655.0,78.0,9.75613656628412,715.0580527539864,0.0136438384669736,532.2371635938295,3621.9589788693816,0.1469473195855936
46,right,26899,26990.0,91.0,28.57192548489468,765.6077984188146,0.0373192717523298,24.8323410130296,599.7721742125755,0.0414029561235169
62,right,26990,27016.0,26.0,24.8323410130296,599.7721742125755,0.0414029561235169,49.48788218713148,1451.9257718568792,0.0340843059241527
61,right,27016,27191.0,175.0,49.48788218713148,1451.9257718568792,0.0340843059241527,485.0583944545115,3166.485121390535,0.1531851172070255
110,right,27191,27562.0,371.0,485.0583944545115,3166.485121390535,0.1531851172070255,637.9366794182223,3436.867794541297,0.1856157168545858
167,left,27824,27949.0,125.0,10.613347906539726,309.52378622614435,0.0342892804328304,73.67731469496937,1977.8201459152708,0.0372517768347808
24,right,28451,28610.0,159.0,429.7200448701355,2885.0770935828305,0.1489457754269186,11.984886050948695,495.9310216623371,0.0241664375234602
26,right,28610,28853.0,243.0,11.984886050948695,495.9310216623371,0.0241664375234602,294.0342048494262,2659.82709278261,0.1105463605688062
66,right,28853,28860.0,7.0,294.0342048494262,2659.82709278261,0.1105463605688062,110.12486936846244,1803.306603628631,0.0610683003915518
99,right,28860,28995.0,135.0,110.12486936846244,1803.306603628631,0.0610683003915518,389.8329296938668,3108.003086438287,0.1254287459992866
23,right,29459,29518.0,59.0,134.21786560052158,1808.5948927888328,0.0742111271770535,20.642720587530324,834.3928740580058,0.0247398093024644
49,right,29518,29525.0,7.0,20.642720587530324,834.3928740580058,0.0247398093024644,48.94140995771853,1069.968275659082,0.0457409916453564
8,right,29525,29581.0,56.0,48.94140995771853,1069.968275659082,0.0457409916453564,98.4239345739734,1708.836606070796,0.0575970424698964
51,right,29581,29609.0,28.0,98.4239345739734,1708.836606070796,0.0575970424698964,16.753124131120508,670.7390060060518,0.0249771132752183
185,left,29883,29937.0,54.0,304.12251081005934,3771.985563995559,0.0806266369927224,499.3363208406439,2989.1488351364314,0.1670496681099029
104,right,187,441.0,254.0,298.35776454684043,2511.710246653139,0.1187866972093628,823.8765342614165,4458.942436317929,0.1847694932213009
210,left,2409,2692.0,283.0,266.5820116777404,1962.6934143977596,0.1358245815276959,275.00411309575173,2693.478751345144,0.1020999749704402
